"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Tipus_Vehicles","Desc_Distintiu_Ambiental","Nombre"
2021,1,"Ciutat Vella",1,"el Raval",1,"Turismes","Sense distintiu mediambiental",83
2021,1,"Ciutat Vella",1,"el Raval",1,"Turismes","Etiqueta 0 - Zero emissions - Blava",7
2021,1,"Ciutat Vella",1,"el Raval",1,"Turismes","Etiqueta B - Groga",107
2021,1,"Ciutat Vella",1,"el Raval",1,"Turismes","Etiqueta C - Verda",122
2021,1,"Ciutat Vella",1,"el Raval",1,"Turismes","Etiqueta E - Eco",12
2021,1,"Ciutat Vella",1,"el Raval",1,"Turismes","No consta",7
2021,1,"Ciutat Vella",1,"el Raval",1,"Motos","Sense distintiu mediambiental",16
2021,1,"Ciutat Vella",1,"el Raval",1,"Motos","Etiqueta 0 - Zero emissions - Blava",1
2021,1,"Ciutat Vella",1,"el Raval",1,"Motos","Etiqueta B - Groga",19
2021,1,"Ciutat Vella",1,"el Raval",1,"Motos","Etiqueta C - Verda",90
2021,1,"Ciutat Vella",1,"el Raval",1,"Motos","No consta",2
2021,1,"Ciutat Vella",1,"el Raval",1,"Ciclomotors","Sense distintiu mediambiental",11
2021,1,"Ciutat Vella",1,"el Raval",1,"Ciclomotors","Etiqueta 0 - Zero emissions - Blava",652
2021,1,"Ciutat Vella",1,"el Raval",1,"Ciclomotors","Etiqueta B - Groga",19
2021,1,"Ciutat Vella",1,"el Raval",1,"Furgonetes","Sense distintiu mediambiental",20
2021,1,"Ciutat Vella",1,"el Raval",1,"Furgonetes","Etiqueta 0 - Zero emissions - Blava",1
2021,1,"Ciutat Vella",1,"el Raval",1,"Furgonetes","Etiqueta B - Groga",24
2021,1,"Ciutat Vella",1,"el Raval",1,"Furgonetes","Etiqueta C - Verda",5
2021,1,"Ciutat Vella",1,"el Raval",1,"Furgonetes","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",1,"Camions","Sense distintiu mediambiental",12
2021,1,"Ciutat Vella",1,"el Raval",1,"Camions","Etiqueta B - Groga",10
2021,1,"Ciutat Vella",1,"el Raval",1,"Camions","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",1,"Altres vehicles","Sense distintiu mediambiental",74
2021,1,"Ciutat Vella",1,"el Raval",1,"Altres vehicles","Etiqueta B - Groga",1
2021,1,"Ciutat Vella",1,"el Raval",1,"Altres vehicles","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",2,"Turismes","Sense distintiu mediambiental",50
2021,1,"Ciutat Vella",1,"el Raval",2,"Turismes","Etiqueta 0 - Zero emissions - Blava",2
2021,1,"Ciutat Vella",1,"el Raval",2,"Turismes","Etiqueta B - Groga",66
2021,1,"Ciutat Vella",1,"el Raval",2,"Turismes","Etiqueta C - Verda",54
2021,1,"Ciutat Vella",1,"el Raval",2,"Turismes","Etiqueta E - Eco",3
2021,1,"Ciutat Vella",1,"el Raval",2,"Turismes","No consta",3
2021,1,"Ciutat Vella",1,"el Raval",2,"Motos","Sense distintiu mediambiental",23
2021,1,"Ciutat Vella",1,"el Raval",2,"Motos","Etiqueta B - Groga",16
2021,1,"Ciutat Vella",1,"el Raval",2,"Motos","Etiqueta C - Verda",84
2021,1,"Ciutat Vella",1,"el Raval",2,"Motos","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",2,"Ciclomotors","Sense distintiu mediambiental",21
2021,1,"Ciutat Vella",1,"el Raval",2,"Ciclomotors","Etiqueta B - Groga",27
2021,1,"Ciutat Vella",1,"el Raval",2,"Ciclomotors","Etiqueta C - Verda",2
2021,1,"Ciutat Vella",1,"el Raval",2,"Ciclomotors","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",2,"Furgonetes","Sense distintiu mediambiental",12
2021,1,"Ciutat Vella",1,"el Raval",2,"Furgonetes","Etiqueta B - Groga",10
2021,1,"Ciutat Vella",1,"el Raval",2,"Furgonetes","Etiqueta C - Verda",8
2021,1,"Ciutat Vella",1,"el Raval",2,"Camions","Sense distintiu mediambiental",5
2021,1,"Ciutat Vella",1,"el Raval",2,"Camions","Etiqueta B - Groga",3
2021,1,"Ciutat Vella",1,"el Raval",2,"Altres vehicles","Sense distintiu mediambiental",5
2021,1,"Ciutat Vella",1,"el Raval",2,"Altres vehicles","Etiqueta C - Verda",1
2021,1,"Ciutat Vella",1,"el Raval",2,"Altres vehicles","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",3,"Turismes","Sense distintiu mediambiental",115
2021,1,"Ciutat Vella",1,"el Raval",3,"Turismes","Etiqueta B - Groga",136
2021,1,"Ciutat Vella",1,"el Raval",3,"Turismes","Etiqueta C - Verda",119
2021,1,"Ciutat Vella",1,"el Raval",3,"Turismes","Etiqueta E - Eco",21
2021,1,"Ciutat Vella",1,"el Raval",3,"Turismes","No consta",2
2021,1,"Ciutat Vella",1,"el Raval",3,"Motos","Sense distintiu mediambiental",27
2021,1,"Ciutat Vella",1,"el Raval",3,"Motos","Etiqueta B - Groga",24
2021,1,"Ciutat Vella",1,"el Raval",3,"Motos","Etiqueta C - Verda",134
2021,1,"Ciutat Vella",1,"el Raval",3,"Motos","No consta",2
2021,1,"Ciutat Vella",1,"el Raval",3,"Ciclomotors","Sense distintiu mediambiental",32
2021,1,"Ciutat Vella",1,"el Raval",3,"Ciclomotors","Etiqueta B - Groga",34
2021,1,"Ciutat Vella",1,"el Raval",3,"Ciclomotors","Etiqueta C - Verda",7
2021,1,"Ciutat Vella",1,"el Raval",3,"Furgonetes","Sense distintiu mediambiental",12
2021,1,"Ciutat Vella",1,"el Raval",3,"Furgonetes","Etiqueta B - Groga",21
2021,1,"Ciutat Vella",1,"el Raval",3,"Furgonetes","Etiqueta C - Verda",4
2021,1,"Ciutat Vella",1,"el Raval",3,"Furgonetes","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",3,"Camions","Sense distintiu mediambiental",13
2021,1,"Ciutat Vella",1,"el Raval",3,"Camions","Etiqueta B - Groga",32
2021,1,"Ciutat Vella",1,"el Raval",3,"Camions","Etiqueta C - Verda",4
2021,1,"Ciutat Vella",1,"el Raval",3,"Altres vehicles","Sense distintiu mediambiental",4
2021,1,"Ciutat Vella",1,"el Raval",3,"Altres vehicles","Etiqueta B - Groga",1
2021,1,"Ciutat Vella",1,"el Raval",4,"Turismes","Sense distintiu mediambiental",84
2021,1,"Ciutat Vella",1,"el Raval",4,"Turismes","Etiqueta 0 - Zero emissions - Blava",2
2021,1,"Ciutat Vella",1,"el Raval",4,"Turismes","Etiqueta B - Groga",161
2021,1,"Ciutat Vella",1,"el Raval",4,"Turismes","Etiqueta C - Verda",181
2021,1,"Ciutat Vella",1,"el Raval",4,"Turismes","Etiqueta E - Eco",15
2021,1,"Ciutat Vella",1,"el Raval",4,"Turismes","No consta",13
2021,1,"Ciutat Vella",1,"el Raval",4,"Motos","Sense distintiu mediambiental",42
2021,1,"Ciutat Vella",1,"el Raval",4,"Motos","Etiqueta B - Groga",24
2021,1,"Ciutat Vella",1,"el Raval",4,"Motos","Etiqueta C - Verda",164
2021,1,"Ciutat Vella",1,"el Raval",4,"Motos","No consta",2
2021,1,"Ciutat Vella",1,"el Raval",4,"Ciclomotors","Sense distintiu mediambiental",38
2021,1,"Ciutat Vella",1,"el Raval",4,"Ciclomotors","Etiqueta 0 - Zero emissions - Blava",1
2021,1,"Ciutat Vella",1,"el Raval",4,"Ciclomotors","Etiqueta B - Groga",39
2021,1,"Ciutat Vella",1,"el Raval",4,"Ciclomotors","Etiqueta C - Verda",8
2021,1,"Ciutat Vella",1,"el Raval",4,"Ciclomotors","No consta",2
2021,1,"Ciutat Vella",1,"el Raval",4,"Furgonetes","Sense distintiu mediambiental",21
2021,1,"Ciutat Vella",1,"el Raval",4,"Furgonetes","Etiqueta B - Groga",19
2021,1,"Ciutat Vella",1,"el Raval",4,"Furgonetes","Etiqueta C - Verda",7
2021,1,"Ciutat Vella",1,"el Raval",4,"Furgonetes","Etiqueta E - Eco",1
2021,1,"Ciutat Vella",1,"el Raval",4,"Camions","Sense distintiu mediambiental",13
2021,1,"Ciutat Vella",1,"el Raval",4,"Camions","Etiqueta B - Groga",4
2021,1,"Ciutat Vella",1,"el Raval",4,"Camions","Etiqueta C - Verda",1
2021,1,"Ciutat Vella",1,"el Raval",4,"Altres vehicles","Sense distintiu mediambiental",5
2021,1,"Ciutat Vella",1,"el Raval",4,"Altres vehicles","Etiqueta C - Verda",1
2021,1,"Ciutat Vella",1,"el Raval",5,"Turismes","Sense distintiu mediambiental",66
2021,1,"Ciutat Vella",1,"el Raval",5,"Turismes","Etiqueta 0 - Zero emissions - Blava",4
2021,1,"Ciutat Vella",1,"el Raval",5,"Turismes","Etiqueta B - Groga",106
2021,1,"Ciutat Vella",1,"el Raval",5,"Turismes","Etiqueta C - Verda",106
2021,1,"Ciutat Vella",1,"el Raval",5,"Turismes","Etiqueta E - Eco",11
2021,1,"Ciutat Vella",1,"el Raval",5,"Turismes","No consta",7
2021,1,"Ciutat Vella",1,"el Raval",5,"Motos","Sense distintiu mediambiental",28
2021,1,"Ciutat Vella",1,"el Raval",5,"Motos","Etiqueta B - Groga",39
2021,1,"Ciutat Vella",1,"el Raval",5,"Motos","Etiqueta C - Verda",124
2021,1,"Ciutat Vella",1,"el Raval",5,"Motos","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",5,"Ciclomotors","Sense distintiu mediambiental",29
2021,1,"Ciutat Vella",1,"el Raval",5,"Ciclomotors","Etiqueta B - Groga",48
2021,1,"Ciutat Vella",1,"el Raval",5,"Ciclomotors","Etiqueta C - Verda",3
2021,1,"Ciutat Vella",1,"el Raval",5,"Ciclomotors","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",5,"Furgonetes","Sense distintiu mediambiental",20
2021,1,"Ciutat Vella",1,"el Raval",5,"Furgonetes","Etiqueta B - Groga",20
2021,1,"Ciutat Vella",1,"el Raval",5,"Furgonetes","Etiqueta C - Verda",7
2021,1,"Ciutat Vella",1,"el Raval",5,"Camions","Sense distintiu mediambiental",8
2021,1,"Ciutat Vella",1,"el Raval",5,"Camions","Etiqueta B - Groga",5
2021,1,"Ciutat Vella",1,"el Raval",5,"Camions","Etiqueta C - Verda",2
2021,1,"Ciutat Vella",1,"el Raval",5,"Altres vehicles","Sense distintiu mediambiental",7
2021,1,"Ciutat Vella",1,"el Raval",6,"Turismes","Sense distintiu mediambiental",84
2021,1,"Ciutat Vella",1,"el Raval",6,"Turismes","Etiqueta B - Groga",63
2021,1,"Ciutat Vella",1,"el Raval",6,"Turismes","Etiqueta C - Verda",71
2021,1,"Ciutat Vella",1,"el Raval",6,"Turismes","Etiqueta E - Eco",5
2021,1,"Ciutat Vella",1,"el Raval",6,"Turismes","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",6,"Motos","Sense distintiu mediambiental",12
2021,1,"Ciutat Vella",1,"el Raval",6,"Motos","Etiqueta B - Groga",13
2021,1,"Ciutat Vella",1,"el Raval",6,"Motos","Etiqueta C - Verda",89
2021,1,"Ciutat Vella",1,"el Raval",6,"Ciclomotors","Sense distintiu mediambiental",22
2021,1,"Ciutat Vella",1,"el Raval",6,"Ciclomotors","Etiqueta B - Groga",29
2021,1,"Ciutat Vella",1,"el Raval",6,"Ciclomotors","Etiqueta C - Verda",1
2021,1,"Ciutat Vella",1,"el Raval",6,"Ciclomotors","No consta",2
2021,1,"Ciutat Vella",1,"el Raval",6,"Furgonetes","Sense distintiu mediambiental",13
2021,1,"Ciutat Vella",1,"el Raval",6,"Furgonetes","Etiqueta B - Groga",2
2021,1,"Ciutat Vella",1,"el Raval",6,"Furgonetes","Etiqueta C - Verda",3
2021,1,"Ciutat Vella",1,"el Raval",6,"Camions","Sense distintiu mediambiental",6
2021,1,"Ciutat Vella",1,"el Raval",6,"Camions","Etiqueta B - Groga",3
2021,1,"Ciutat Vella",1,"el Raval",6,"Camions","Etiqueta E - Eco",1
2021,1,"Ciutat Vella",1,"el Raval",6,"Altres vehicles","Sense distintiu mediambiental",2
2021,1,"Ciutat Vella",1,"el Raval",7,"Turismes","Sense distintiu mediambiental",76
2021,1,"Ciutat Vella",1,"el Raval",7,"Turismes","Etiqueta 0 - Zero emissions - Blava",1
2021,1,"Ciutat Vella",1,"el Raval",7,"Turismes","Etiqueta B - Groga",83
2021,1,"Ciutat Vella",1,"el Raval",7,"Turismes","Etiqueta C - Verda",67
2021,1,"Ciutat Vella",1,"el Raval",7,"Turismes","Etiqueta E - Eco",8
2021,1,"Ciutat Vella",1,"el Raval",7,"Turismes","No consta",7
2021,1,"Ciutat Vella",1,"el Raval",7,"Motos","Sense distintiu mediambiental",22
2021,1,"Ciutat Vella",1,"el Raval",7,"Motos","Etiqueta B - Groga",13
2021,1,"Ciutat Vella",1,"el Raval",7,"Motos","Etiqueta C - Verda",77
2021,1,"Ciutat Vella",1,"el Raval",7,"Motos","No consta",2
2021,1,"Ciutat Vella",1,"el Raval",7,"Ciclomotors","Sense distintiu mediambiental",21
2021,1,"Ciutat Vella",1,"el Raval",7,"Ciclomotors","Etiqueta B - Groga",26
2021,1,"Ciutat Vella",1,"el Raval",7,"Ciclomotors","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",7,"Furgonetes","Sense distintiu mediambiental",18
2021,1,"Ciutat Vella",1,"el Raval",7,"Furgonetes","Etiqueta B - Groga",13
2021,1,"Ciutat Vella",1,"el Raval",7,"Furgonetes","Etiqueta C - Verda",6
2021,1,"Ciutat Vella",1,"el Raval",7,"Camions","Sense distintiu mediambiental",1
2021,1,"Ciutat Vella",1,"el Raval",7,"Camions","Etiqueta B - Groga",3
2021,1,"Ciutat Vella",1,"el Raval",7,"Altres vehicles","Sense distintiu mediambiental",5
2021,1,"Ciutat Vella",1,"el Raval",8,"Turismes","Sense distintiu mediambiental",123
2021,1,"Ciutat Vella",1,"el Raval",8,"Turismes","Etiqueta B - Groga",107
2021,1,"Ciutat Vella",1,"el Raval",8,"Turismes","Etiqueta C - Verda",74
2021,1,"Ciutat Vella",1,"el Raval",8,"Turismes","Etiqueta E - Eco",21
2021,1,"Ciutat Vella",1,"el Raval",8,"Turismes","No consta",4
2021,1,"Ciutat Vella",1,"el Raval",8,"Motos","Sense distintiu mediambiental",30
2021,1,"Ciutat Vella",1,"el Raval",8,"Motos","Etiqueta B - Groga",29
2021,1,"Ciutat Vella",1,"el Raval",8,"Motos","Etiqueta C - Verda",125
2021,1,"Ciutat Vella",1,"el Raval",8,"Ciclomotors","Sense distintiu mediambiental",33
2021,1,"Ciutat Vella",1,"el Raval",8,"Ciclomotors","Etiqueta B - Groga",35
2021,1,"Ciutat Vella",1,"el Raval",8,"Ciclomotors","Etiqueta C - Verda",5
2021,1,"Ciutat Vella",1,"el Raval",8,"Furgonetes","Sense distintiu mediambiental",21
2021,1,"Ciutat Vella",1,"el Raval",8,"Furgonetes","Etiqueta B - Groga",15
2021,1,"Ciutat Vella",1,"el Raval",8,"Furgonetes","Etiqueta C - Verda",8
2021,1,"Ciutat Vella",1,"el Raval",8,"Camions","Sense distintiu mediambiental",8
2021,1,"Ciutat Vella",1,"el Raval",8,"Camions","Etiqueta B - Groga",3
2021,1,"Ciutat Vella",1,"el Raval",8,"Altres vehicles","Sense distintiu mediambiental",2
2021,1,"Ciutat Vella",1,"el Raval",8,"Altres vehicles","Etiqueta B - Groga",1
2021,1,"Ciutat Vella",1,"el Raval",9,"Turismes","Sense distintiu mediambiental",52
2021,1,"Ciutat Vella",1,"el Raval",9,"Turismes","Etiqueta 0 - Zero emissions - Blava",1
2021,1,"Ciutat Vella",1,"el Raval",9,"Turismes","Etiqueta B - Groga",86
2021,1,"Ciutat Vella",1,"el Raval",9,"Turismes","Etiqueta C - Verda",88
2021,1,"Ciutat Vella",1,"el Raval",9,"Turismes","Etiqueta E - Eco",14
2021,1,"Ciutat Vella",1,"el Raval",9,"Turismes","No consta",4
2021,1,"Ciutat Vella",1,"el Raval",9,"Motos","Sense distintiu mediambiental",20
2021,1,"Ciutat Vella",1,"el Raval",9,"Motos","Etiqueta B - Groga",21
2021,1,"Ciutat Vella",1,"el Raval",9,"Motos","Etiqueta C - Verda",96
2021,1,"Ciutat Vella",1,"el Raval",9,"Motos","No consta",2
2021,1,"Ciutat Vella",1,"el Raval",9,"Ciclomotors","Sense distintiu mediambiental",20
2021,1,"Ciutat Vella",1,"el Raval",9,"Ciclomotors","Etiqueta B - Groga",21
2021,1,"Ciutat Vella",1,"el Raval",9,"Ciclomotors","Etiqueta C - Verda",7
2021,1,"Ciutat Vella",1,"el Raval",9,"Furgonetes","Sense distintiu mediambiental",20
2021,1,"Ciutat Vella",1,"el Raval",9,"Furgonetes","Etiqueta B - Groga",16
2021,1,"Ciutat Vella",1,"el Raval",9,"Furgonetes","Etiqueta C - Verda",6
2021,1,"Ciutat Vella",1,"el Raval",9,"Furgonetes","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",9,"Camions","Sense distintiu mediambiental",5
2021,1,"Ciutat Vella",1,"el Raval",9,"Camions","Etiqueta B - Groga",3
2021,1,"Ciutat Vella",1,"el Raval",9,"Altres vehicles","Sense distintiu mediambiental",4
2021,1,"Ciutat Vella",1,"el Raval",10,"Turismes","Sense distintiu mediambiental",85
2021,1,"Ciutat Vella",1,"el Raval",10,"Turismes","Etiqueta 0 - Zero emissions - Blava",2
2021,1,"Ciutat Vella",1,"el Raval",10,"Turismes","Etiqueta B - Groga",81
2021,1,"Ciutat Vella",1,"el Raval",10,"Turismes","Etiqueta C - Verda",63
2021,1,"Ciutat Vella",1,"el Raval",10,"Turismes","Etiqueta E - Eco",11
2021,1,"Ciutat Vella",1,"el Raval",10,"Turismes","No consta",2
2021,1,"Ciutat Vella",1,"el Raval",10,"Motos","Sense distintiu mediambiental",16
2021,1,"Ciutat Vella",1,"el Raval",10,"Motos","Etiqueta 0 - Zero emissions - Blava",1
2021,1,"Ciutat Vella",1,"el Raval",10,"Motos","Etiqueta B - Groga",12
2021,1,"Ciutat Vella",1,"el Raval",10,"Motos","Etiqueta C - Verda",90
2021,1,"Ciutat Vella",1,"el Raval",10,"Ciclomotors","Sense distintiu mediambiental",25
2021,1,"Ciutat Vella",1,"el Raval",10,"Ciclomotors","Etiqueta B - Groga",34
2021,1,"Ciutat Vella",1,"el Raval",10,"Ciclomotors","Etiqueta C - Verda",3
2021,1,"Ciutat Vella",1,"el Raval",10,"Furgonetes","Sense distintiu mediambiental",18
2021,1,"Ciutat Vella",1,"el Raval",10,"Furgonetes","Etiqueta B - Groga",14
2021,1,"Ciutat Vella",1,"el Raval",10,"Furgonetes","Etiqueta C - Verda",4
2021,1,"Ciutat Vella",1,"el Raval",10,"Furgonetes","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",10,"Camions","Sense distintiu mediambiental",10
2021,1,"Ciutat Vella",1,"el Raval",10,"Camions","Etiqueta B - Groga",2
2021,1,"Ciutat Vella",1,"el Raval",10,"Altres vehicles","Sense distintiu mediambiental",3
2021,1,"Ciutat Vella",1,"el Raval",10,"Altres vehicles","Etiqueta B - Groga",2
2021,1,"Ciutat Vella",1,"el Raval",11,"Turismes","Sense distintiu mediambiental",84
2021,1,"Ciutat Vella",1,"el Raval",11,"Turismes","Etiqueta 0 - Zero emissions - Blava",2
2021,1,"Ciutat Vella",1,"el Raval",11,"Turismes","Etiqueta B - Groga",123
2021,1,"Ciutat Vella",1,"el Raval",11,"Turismes","Etiqueta C - Verda",100
2021,1,"Ciutat Vella",1,"el Raval",11,"Turismes","Etiqueta E - Eco",8
2021,1,"Ciutat Vella",1,"el Raval",11,"Turismes","No consta",10
2021,1,"Ciutat Vella",1,"el Raval",11,"Motos","Sense distintiu mediambiental",31
2021,1,"Ciutat Vella",1,"el Raval",11,"Motos","Etiqueta B - Groga",32
2021,1,"Ciutat Vella",1,"el Raval",11,"Motos","Etiqueta C - Verda",127
2021,1,"Ciutat Vella",1,"el Raval",11,"Motos","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",11,"Ciclomotors","Sense distintiu mediambiental",29
2021,1,"Ciutat Vella",1,"el Raval",11,"Ciclomotors","Etiqueta B - Groga",50
2021,1,"Ciutat Vella",1,"el Raval",11,"Ciclomotors","Etiqueta C - Verda",15
2021,1,"Ciutat Vella",1,"el Raval",11,"Ciclomotors","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",11,"Furgonetes","Sense distintiu mediambiental",24
2021,1,"Ciutat Vella",1,"el Raval",11,"Furgonetes","Etiqueta B - Groga",24
2021,1,"Ciutat Vella",1,"el Raval",11,"Furgonetes","Etiqueta C - Verda",6
2021,1,"Ciutat Vella",1,"el Raval",11,"Furgonetes","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",11,"Camions","Sense distintiu mediambiental",5
2021,1,"Ciutat Vella",1,"el Raval",11,"Camions","Etiqueta B - Groga",4
2021,1,"Ciutat Vella",1,"el Raval",11,"Camions","Etiqueta C - Verda",1
2021,1,"Ciutat Vella",1,"el Raval",11,"Altres vehicles","Sense distintiu mediambiental",1
2021,1,"Ciutat Vella",1,"el Raval",11,"Altres vehicles","Etiqueta C - Verda",1
2021,1,"Ciutat Vella",1,"el Raval",12,"Turismes","Sense distintiu mediambiental",52
2021,1,"Ciutat Vella",1,"el Raval",12,"Turismes","Etiqueta 0 - Zero emissions - Blava",2
2021,1,"Ciutat Vella",1,"el Raval",12,"Turismes","Etiqueta B - Groga",77
2021,1,"Ciutat Vella",1,"el Raval",12,"Turismes","Etiqueta C - Verda",80
2021,1,"Ciutat Vella",1,"el Raval",12,"Turismes","Etiqueta E - Eco",8
2021,1,"Ciutat Vella",1,"el Raval",12,"Turismes","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",12,"Motos","Sense distintiu mediambiental",21
2021,1,"Ciutat Vella",1,"el Raval",12,"Motos","Etiqueta 0 - Zero emissions - Blava",1
2021,1,"Ciutat Vella",1,"el Raval",12,"Motos","Etiqueta B - Groga",11
2021,1,"Ciutat Vella",1,"el Raval",12,"Motos","Etiqueta C - Verda",90
2021,1,"Ciutat Vella",1,"el Raval",12,"Motos","No consta",3
2021,1,"Ciutat Vella",1,"el Raval",12,"Ciclomotors","Sense distintiu mediambiental",17
2021,1,"Ciutat Vella",1,"el Raval",12,"Ciclomotors","Etiqueta B - Groga",15
2021,1,"Ciutat Vella",1,"el Raval",12,"Ciclomotors","Etiqueta C - Verda",2
2021,1,"Ciutat Vella",1,"el Raval",12,"Furgonetes","Sense distintiu mediambiental",10
2021,1,"Ciutat Vella",1,"el Raval",12,"Furgonetes","Etiqueta B - Groga",8
2021,1,"Ciutat Vella",1,"el Raval",12,"Furgonetes","Etiqueta C - Verda",4
2021,1,"Ciutat Vella",1,"el Raval",12,"Camions","Sense distintiu mediambiental",2
2021,1,"Ciutat Vella",1,"el Raval",12,"Camions","Etiqueta B - Groga",2
2021,1,"Ciutat Vella",1,"el Raval",12,"Altres vehicles","Sense distintiu mediambiental",3
2021,1,"Ciutat Vella",1,"el Raval",13,"Turismes","Sense distintiu mediambiental",43
2021,1,"Ciutat Vella",1,"el Raval",13,"Turismes","Etiqueta B - Groga",62
2021,1,"Ciutat Vella",1,"el Raval",13,"Turismes","Etiqueta C - Verda",67
2021,1,"Ciutat Vella",1,"el Raval",13,"Turismes","Etiqueta E - Eco",5
2021,1,"Ciutat Vella",1,"el Raval",13,"Turismes","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",13,"Motos","Sense distintiu mediambiental",20
2021,1,"Ciutat Vella",1,"el Raval",13,"Motos","Etiqueta 0 - Zero emissions - Blava",1
2021,1,"Ciutat Vella",1,"el Raval",13,"Motos","Etiqueta B - Groga",17
2021,1,"Ciutat Vella",1,"el Raval",13,"Motos","Etiqueta C - Verda",55
2021,1,"Ciutat Vella",1,"el Raval",13,"Ciclomotors","Sense distintiu mediambiental",5
2021,1,"Ciutat Vella",1,"el Raval",13,"Ciclomotors","Etiqueta B - Groga",12
2021,1,"Ciutat Vella",1,"el Raval",13,"Furgonetes","Sense distintiu mediambiental",6
2021,1,"Ciutat Vella",1,"el Raval",13,"Furgonetes","Etiqueta B - Groga",9
2021,1,"Ciutat Vella",1,"el Raval",13,"Furgonetes","Etiqueta C - Verda",4
2021,1,"Ciutat Vella",1,"el Raval",13,"Furgonetes","Etiqueta E - Eco",1
2021,1,"Ciutat Vella",1,"el Raval",13,"Camions","Sense distintiu mediambiental",2
2021,1,"Ciutat Vella",1,"el Raval",13,"Camions","Etiqueta B - Groga",3
2021,1,"Ciutat Vella",1,"el Raval",13,"Camions","Etiqueta C - Verda",2
2021,1,"Ciutat Vella",1,"el Raval",13,"Altres vehicles","Sense distintiu mediambiental",5
2021,1,"Ciutat Vella",1,"el Raval",14,"Turismes","Sense distintiu mediambiental",47
2021,1,"Ciutat Vella",1,"el Raval",14,"Turismes","Etiqueta 0 - Zero emissions - Blava",2
2021,1,"Ciutat Vella",1,"el Raval",14,"Turismes","Etiqueta B - Groga",52
2021,1,"Ciutat Vella",1,"el Raval",14,"Turismes","Etiqueta C - Verda",52
2021,1,"Ciutat Vella",1,"el Raval",14,"Turismes","Etiqueta E - Eco",10
2021,1,"Ciutat Vella",1,"el Raval",14,"Turismes","No consta",3
2021,1,"Ciutat Vella",1,"el Raval",14,"Motos","Sense distintiu mediambiental",18
2021,1,"Ciutat Vella",1,"el Raval",14,"Motos","Etiqueta B - Groga",22
2021,1,"Ciutat Vella",1,"el Raval",14,"Motos","Etiqueta C - Verda",65
2021,1,"Ciutat Vella",1,"el Raval",14,"Motos","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",14,"Ciclomotors","Sense distintiu mediambiental",19
2021,1,"Ciutat Vella",1,"el Raval",14,"Ciclomotors","Etiqueta B - Groga",15
2021,1,"Ciutat Vella",1,"el Raval",14,"Ciclomotors","Etiqueta C - Verda",4
2021,1,"Ciutat Vella",1,"el Raval",14,"Furgonetes","Sense distintiu mediambiental",13
2021,1,"Ciutat Vella",1,"el Raval",14,"Furgonetes","Etiqueta B - Groga",10
2021,1,"Ciutat Vella",1,"el Raval",14,"Furgonetes","Etiqueta C - Verda",4
2021,1,"Ciutat Vella",1,"el Raval",14,"Camions","Sense distintiu mediambiental",5
2021,1,"Ciutat Vella",1,"el Raval",14,"Camions","Etiqueta B - Groga",5
2021,1,"Ciutat Vella",1,"el Raval",14,"Camions","Etiqueta E - Eco",1
2021,1,"Ciutat Vella",1,"el Raval",14,"Camions","No consta",1
2021,1,"Ciutat Vella",1,"el Raval",15,"Turismes","Sense distintiu mediambiental",35
2021,1,"Ciutat Vella",1,"el Raval",15,"Turismes","Etiqueta B - Groga",72
2021,1,"Ciutat Vella",1,"el Raval",15,"Turismes","Etiqueta C - Verda",96
2021,1,"Ciutat Vella",1,"el Raval",15,"Turismes","Etiqueta E - Eco",10
2021,1,"Ciutat Vella",1,"el Raval",15,"Turismes","No consta",5
2021,1,"Ciutat Vella",1,"el Raval",15,"Motos","Sense distintiu mediambiental",19
2021,1,"Ciutat Vella",1,"el Raval",15,"Motos","Etiqueta B - Groga",13
2021,1,"Ciutat Vella",1,"el Raval",15,"Motos","Etiqueta C - Verda",104
2021,1,"Ciutat Vella",1,"el Raval",15,"Ciclomotors","Sense distintiu mediambiental",12
2021,1,"Ciutat Vella",1,"el Raval",15,"Ciclomotors","Etiqueta B - Groga",19
2021,1,"Ciutat Vella",1,"el Raval",15,"Ciclomotors","Etiqueta C - Verda",1
2021,1,"Ciutat Vella",1,"el Raval",15,"Furgonetes","Sense distintiu mediambiental",12
2021,1,"Ciutat Vella",1,"el Raval",15,"Furgonetes","Etiqueta B - Groga",38
2021,1,"Ciutat Vella",1,"el Raval",15,"Furgonetes","Etiqueta C - Verda",19
