"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Tipus_Vehicles","Antiguitat","Nombre"
2020,1,"Ciutat Vella",1,"el Raval",1,"Turismes","Menys d'un any d'antiguitat",11
2020,1,"Ciutat Vella",1,"el Raval",1,"Turismes","1 any",23
2020,1,"Ciutat Vella",1,"el Raval",1,"Turismes","2 anys",11
2020,1,"Ciutat Vella",1,"el Raval",1,"Turismes","3 anys",18
2020,1,"Ciutat Vella",1,"el Raval",1,"Turismes","4 anys",17
2020,1,"Ciutat Vella",1,"el Raval",1,"Turismes","5 anys",19
2020,1,"Ciutat Vella",1,"el Raval",1,"Turismes","6 anys",10
2020,1,"Ciutat Vella",1,"el Raval",1,"Turismes","7 anys",8
2020,1,"Ciutat Vella",1,"el Raval",1,"Turismes","8 anys",6
2020,1,"Ciutat Vella",1,"el Raval",1,"Turismes","9 anys",12
2020,1,"Ciutat Vella",1,"el Raval",1,"Turismes","10 anys",15
2020,1,"Ciutat Vella",1,"el Raval",1,"Turismes","D'11 a 20 anys",132
2020,1,"Ciutat Vella",1,"el Raval",1,"Turismes","Més de 20 anys",70
2020,1,"Ciutat Vella",1,"el Raval",1,"Motos","Menys d'un any d'antiguitat",6
2020,1,"Ciutat Vella",1,"el Raval",1,"Motos","1 any",11
2020,1,"Ciutat Vella",1,"el Raval",1,"Motos","2 anys",4
2020,1,"Ciutat Vella",1,"el Raval",1,"Motos","3 anys",5
2020,1,"Ciutat Vella",1,"el Raval",1,"Motos","4 anys",7
2020,1,"Ciutat Vella",1,"el Raval",1,"Motos","5 anys",7
2020,1,"Ciutat Vella",1,"el Raval",1,"Motos","6 anys",7
2020,1,"Ciutat Vella",1,"el Raval",1,"Motos","7 anys",3
2020,1,"Ciutat Vella",1,"el Raval",1,"Motos","8 anys",4
2020,1,"Ciutat Vella",1,"el Raval",1,"Motos","9 anys",2
2020,1,"Ciutat Vella",1,"el Raval",1,"Motos","10 anys",11
2020,1,"Ciutat Vella",1,"el Raval",1,"Motos","D'11 a 20 anys",46
2020,1,"Ciutat Vella",1,"el Raval",1,"Motos","Més de 20 anys",13
2020,1,"Ciutat Vella",1,"el Raval",1,"Ciclomotors","Menys d'un any d'antiguitat",652
2020,1,"Ciutat Vella",1,"el Raval",1,"Ciclomotors","3 anys",1
2020,1,"Ciutat Vella",1,"el Raval",1,"Ciclomotors","5 anys",1
2020,1,"Ciutat Vella",1,"el Raval",1,"Ciclomotors","8 anys",1
2020,1,"Ciutat Vella",1,"el Raval",1,"Ciclomotors","10 anys",1
2020,1,"Ciutat Vella",1,"el Raval",1,"Ciclomotors","D'11 a 20 anys",27
2020,1,"Ciutat Vella",1,"el Raval",1,"Ciclomotors","Més de 20 anys",3
2020,1,"Ciutat Vella",1,"el Raval",1,"Furgonetes","Menys d'un any d'antiguitat",1
2020,1,"Ciutat Vella",1,"el Raval",1,"Furgonetes","1 any",1
2020,1,"Ciutat Vella",1,"el Raval",1,"Furgonetes","2 anys",1
2020,1,"Ciutat Vella",1,"el Raval",1,"Furgonetes","3 anys",1
2020,1,"Ciutat Vella",1,"el Raval",1,"Furgonetes","4 anys",3
2020,1,"Ciutat Vella",1,"el Raval",1,"Furgonetes","5 anys",2
2020,1,"Ciutat Vella",1,"el Raval",1,"Furgonetes","6 anys",8
2020,1,"Ciutat Vella",1,"el Raval",1,"Furgonetes","7 anys",1
2020,1,"Ciutat Vella",1,"el Raval",1,"Furgonetes","8 anys",2
2020,1,"Ciutat Vella",1,"el Raval",1,"Furgonetes","9 anys",1
2020,1,"Ciutat Vella",1,"el Raval",1,"Furgonetes","D'11 a 20 anys",24
2020,1,"Ciutat Vella",1,"el Raval",1,"Furgonetes","Més de 20 anys",4
2020,1,"Ciutat Vella",1,"el Raval",1,"Camions","3 anys",1
2020,1,"Ciutat Vella",1,"el Raval",1,"Camions","8 anys",3
2020,1,"Ciutat Vella",1,"el Raval",1,"Camions","9 anys",3
2020,1,"Ciutat Vella",1,"el Raval",1,"Camions","10 anys",1
2020,1,"Ciutat Vella",1,"el Raval",1,"Camions","D'11 a 20 anys",14
2020,1,"Ciutat Vella",1,"el Raval",1,"Camions","Més de 20 anys",4
2020,1,"Ciutat Vella",1,"el Raval",1,"Altres vehicles","Menys d'un any d'antiguitat",2
2020,1,"Ciutat Vella",1,"el Raval",1,"Altres vehicles","1 any",8
2020,1,"Ciutat Vella",1,"el Raval",1,"Altres vehicles","2 anys",3
2020,1,"Ciutat Vella",1,"el Raval",1,"Altres vehicles","3 anys",4
2020,1,"Ciutat Vella",1,"el Raval",1,"Altres vehicles","4 anys",2
2020,1,"Ciutat Vella",1,"el Raval",1,"Altres vehicles","6 anys",1
2020,1,"Ciutat Vella",1,"el Raval",1,"Altres vehicles","7 anys",2
2020,1,"Ciutat Vella",1,"el Raval",1,"Altres vehicles","8 anys",1
2020,1,"Ciutat Vella",1,"el Raval",1,"Altres vehicles","9 anys",2
2020,1,"Ciutat Vella",1,"el Raval",1,"Altres vehicles","D'11 a 20 anys",20
2020,1,"Ciutat Vella",1,"el Raval",1,"Altres vehicles","Més de 20 anys",7
2020,1,"Ciutat Vella",1,"el Raval",2,"Turismes","Menys d'un any d'antiguitat",6
2020,1,"Ciutat Vella",1,"el Raval",2,"Turismes","1 any",3
2020,1,"Ciutat Vella",1,"el Raval",2,"Turismes","2 anys",9
2020,1,"Ciutat Vella",1,"el Raval",2,"Turismes","3 anys",3
2020,1,"Ciutat Vella",1,"el Raval",2,"Turismes","4 anys",3
2020,1,"Ciutat Vella",1,"el Raval",2,"Turismes","5 anys",6
2020,1,"Ciutat Vella",1,"el Raval",2,"Turismes","6 anys",6
2020,1,"Ciutat Vella",1,"el Raval",2,"Turismes","7 anys",7
2020,1,"Ciutat Vella",1,"el Raval",2,"Turismes","8 anys",2
2020,1,"Ciutat Vella",1,"el Raval",2,"Turismes","9 anys",5
2020,1,"Ciutat Vella",1,"el Raval",2,"Turismes","10 anys",5
2020,1,"Ciutat Vella",1,"el Raval",2,"Turismes","D'11 a 20 anys",90
2020,1,"Ciutat Vella",1,"el Raval",2,"Turismes","Més de 20 anys",34
2020,1,"Ciutat Vella",1,"el Raval",2,"Motos","Menys d'un any d'antiguitat",6
2020,1,"Ciutat Vella",1,"el Raval",2,"Motos","1 any",2
2020,1,"Ciutat Vella",1,"el Raval",2,"Motos","2 anys",3
2020,1,"Ciutat Vella",1,"el Raval",2,"Motos","3 anys",8
2020,1,"Ciutat Vella",1,"el Raval",2,"Motos","4 anys",7
2020,1,"Ciutat Vella",1,"el Raval",2,"Motos","5 anys",7
2020,1,"Ciutat Vella",1,"el Raval",2,"Motos","7 anys",5
2020,1,"Ciutat Vella",1,"el Raval",2,"Motos","8 anys",2
2020,1,"Ciutat Vella",1,"el Raval",2,"Motos","9 anys",5
2020,1,"Ciutat Vella",1,"el Raval",2,"Motos","10 anys",8
2020,1,"Ciutat Vella",1,"el Raval",2,"Motos","D'11 a 20 anys",42
2020,1,"Ciutat Vella",1,"el Raval",2,"Motos","Més de 20 anys",19
2020,1,"Ciutat Vella",1,"el Raval",2,"Ciclomotors","Menys d'un any d'antiguitat",1
2020,1,"Ciutat Vella",1,"el Raval",2,"Ciclomotors","2 anys",2
2020,1,"Ciutat Vella",1,"el Raval",2,"Ciclomotors","5 anys",2
2020,1,"Ciutat Vella",1,"el Raval",2,"Ciclomotors","10 anys",2
2020,1,"Ciutat Vella",1,"el Raval",2,"Ciclomotors","D'11 a 20 anys",43
2020,1,"Ciutat Vella",1,"el Raval",2,"Ciclomotors","Més de 20 anys",2
2020,1,"Ciutat Vella",1,"el Raval",2,"Furgonetes","Menys d'un any d'antiguitat",2
2020,1,"Ciutat Vella",1,"el Raval",2,"Furgonetes","3 anys",4
2020,1,"Ciutat Vella",1,"el Raval",2,"Furgonetes","5 anys",2
2020,1,"Ciutat Vella",1,"el Raval",2,"Furgonetes","9 anys",1
2020,1,"Ciutat Vella",1,"el Raval",2,"Furgonetes","10 anys",1
2020,1,"Ciutat Vella",1,"el Raval",2,"Furgonetes","D'11 a 20 anys",9
2020,1,"Ciutat Vella",1,"el Raval",2,"Furgonetes","Més de 20 anys",8
2020,1,"Ciutat Vella",1,"el Raval",2,"Camions","9 anys",1
2020,1,"Ciutat Vella",1,"el Raval",2,"Camions","D'11 a 20 anys",5
2020,1,"Ciutat Vella",1,"el Raval",2,"Camions","Més de 20 anys",4
2020,1,"Ciutat Vella",1,"el Raval",2,"Altres vehicles","7 anys",1
2020,1,"Ciutat Vella",1,"el Raval",2,"Altres vehicles","10 anys",1
2020,1,"Ciutat Vella",1,"el Raval",2,"Altres vehicles","D'11 a 20 anys",5
2020,1,"Ciutat Vella",1,"el Raval",2,"Altres vehicles","Més de 20 anys",1
2020,1,"Ciutat Vella",1,"el Raval",3,"Turismes","Menys d'un any d'antiguitat",7
2020,1,"Ciutat Vella",1,"el Raval",3,"Turismes","1 any",17
2020,1,"Ciutat Vella",1,"el Raval",3,"Turismes","2 anys",24
2020,1,"Ciutat Vella",1,"el Raval",3,"Turismes","3 anys",13
2020,1,"Ciutat Vella",1,"el Raval",3,"Turismes","4 anys",13
2020,1,"Ciutat Vella",1,"el Raval",3,"Turismes","5 anys",9
2020,1,"Ciutat Vella",1,"el Raval",3,"Turismes","6 anys",5
2020,1,"Ciutat Vella",1,"el Raval",3,"Turismes","7 anys",9
2020,1,"Ciutat Vella",1,"el Raval",3,"Turismes","8 anys",10
2020,1,"Ciutat Vella",1,"el Raval",3,"Turismes","9 anys",13
2020,1,"Ciutat Vella",1,"el Raval",3,"Turismes","10 anys",17
2020,1,"Ciutat Vella",1,"el Raval",3,"Turismes","D'11 a 20 anys",193
2020,1,"Ciutat Vella",1,"el Raval",3,"Turismes","Més de 20 anys",72
2020,1,"Ciutat Vella",1,"el Raval",3,"Motos","Menys d'un any d'antiguitat",9
2020,1,"Ciutat Vella",1,"el Raval",3,"Motos","1 any",12
2020,1,"Ciutat Vella",1,"el Raval",3,"Motos","2 anys",8
2020,1,"Ciutat Vella",1,"el Raval",3,"Motos","3 anys",12
2020,1,"Ciutat Vella",1,"el Raval",3,"Motos","4 anys",8
2020,1,"Ciutat Vella",1,"el Raval",3,"Motos","5 anys",9
2020,1,"Ciutat Vella",1,"el Raval",3,"Motos","6 anys",6
2020,1,"Ciutat Vella",1,"el Raval",3,"Motos","7 anys",8
2020,1,"Ciutat Vella",1,"el Raval",3,"Motos","8 anys",6
2020,1,"Ciutat Vella",1,"el Raval",3,"Motos","9 anys",6
2020,1,"Ciutat Vella",1,"el Raval",3,"Motos","10 anys",4
2020,1,"Ciutat Vella",1,"el Raval",3,"Motos","D'11 a 20 anys",70
2020,1,"Ciutat Vella",1,"el Raval",3,"Motos","Més de 20 anys",21
2020,1,"Ciutat Vella",1,"el Raval",3,"Ciclomotors","Menys d'un any d'antiguitat",2
2020,1,"Ciutat Vella",1,"el Raval",3,"Ciclomotors","1 any",2
2020,1,"Ciutat Vella",1,"el Raval",3,"Ciclomotors","2 anys",1
2020,1,"Ciutat Vella",1,"el Raval",3,"Ciclomotors","3 anys",2
2020,1,"Ciutat Vella",1,"el Raval",3,"Ciclomotors","5 anys",1
2020,1,"Ciutat Vella",1,"el Raval",3,"Ciclomotors","6 anys",2
2020,1,"Ciutat Vella",1,"el Raval",3,"Ciclomotors","7 anys",2
2020,1,"Ciutat Vella",1,"el Raval",3,"Ciclomotors","9 anys",2
2020,1,"Ciutat Vella",1,"el Raval",3,"Ciclomotors","10 anys",1
2020,1,"Ciutat Vella",1,"el Raval",3,"Ciclomotors","D'11 a 20 anys",60
2020,1,"Ciutat Vella",1,"el Raval",3,"Ciclomotors","Més de 20 anys",4
2020,1,"Ciutat Vella",1,"el Raval",3,"Furgonetes","1 any",1
2020,1,"Ciutat Vella",1,"el Raval",3,"Furgonetes","2 anys",2
2020,1,"Ciutat Vella",1,"el Raval",3,"Furgonetes","4 anys",11
2020,1,"Ciutat Vella",1,"el Raval",3,"Furgonetes","5 anys",1
2020,1,"Ciutat Vella",1,"el Raval",3,"Furgonetes","6 anys",1
2020,1,"Ciutat Vella",1,"el Raval",3,"Furgonetes","7 anys",1
2020,1,"Ciutat Vella",1,"el Raval",3,"Furgonetes","9 anys",4
2020,1,"Ciutat Vella",1,"el Raval",3,"Furgonetes","10 anys",1
2020,1,"Ciutat Vella",1,"el Raval",3,"Furgonetes","D'11 a 20 anys",19
2020,1,"Ciutat Vella",1,"el Raval",3,"Furgonetes","Més de 20 anys",10
2020,1,"Ciutat Vella",1,"el Raval",3,"Camions","3 anys",1
2020,1,"Ciutat Vella",1,"el Raval",3,"Camions","6 anys",2
2020,1,"Ciutat Vella",1,"el Raval",3,"Camions","7 anys",5
2020,1,"Ciutat Vella",1,"el Raval",3,"Camions","9 anys",1
2020,1,"Ciutat Vella",1,"el Raval",3,"Camions","10 anys",1
2020,1,"Ciutat Vella",1,"el Raval",3,"Camions","D'11 a 20 anys",31
2020,1,"Ciutat Vella",1,"el Raval",3,"Camions","Més de 20 anys",6
2020,1,"Ciutat Vella",1,"el Raval",3,"Altres vehicles","1 any",1
2020,1,"Ciutat Vella",1,"el Raval",3,"Altres vehicles","7 anys",1
2020,1,"Ciutat Vella",1,"el Raval",3,"Altres vehicles","D'11 a 20 anys",2
2020,1,"Ciutat Vella",1,"el Raval",3,"Altres vehicles","Més de 20 anys",1
2020,1,"Ciutat Vella",1,"el Raval",4,"Turismes","Menys d'un any d'antiguitat",11
2020,1,"Ciutat Vella",1,"el Raval",4,"Turismes","1 any",19
2020,1,"Ciutat Vella",1,"el Raval",4,"Turismes","2 anys",22
2020,1,"Ciutat Vella",1,"el Raval",4,"Turismes","3 anys",14
2020,1,"Ciutat Vella",1,"el Raval",4,"Turismes","4 anys",12
2020,1,"Ciutat Vella",1,"el Raval",4,"Turismes","5 anys",18
2020,1,"Ciutat Vella",1,"el Raval",4,"Turismes","6 anys",12
2020,1,"Ciutat Vella",1,"el Raval",4,"Turismes","7 anys",21
2020,1,"Ciutat Vella",1,"el Raval",4,"Turismes","8 anys",14
2020,1,"Ciutat Vella",1,"el Raval",4,"Turismes","9 anys",15
2020,1,"Ciutat Vella",1,"el Raval",4,"Turismes","10 anys",20
2020,1,"Ciutat Vella",1,"el Raval",4,"Turismes","D'11 a 20 anys",196
2020,1,"Ciutat Vella",1,"el Raval",4,"Turismes","Més de 20 anys",71
2020,1,"Ciutat Vella",1,"el Raval",4,"Motos","Menys d'un any d'antiguitat",15
2020,1,"Ciutat Vella",1,"el Raval",4,"Motos","1 any",12
2020,1,"Ciutat Vella",1,"el Raval",4,"Motos","2 anys",6
2020,1,"Ciutat Vella",1,"el Raval",4,"Motos","3 anys",9
2020,1,"Ciutat Vella",1,"el Raval",4,"Motos","4 anys",9
2020,1,"Ciutat Vella",1,"el Raval",4,"Motos","5 anys",16
2020,1,"Ciutat Vella",1,"el Raval",4,"Motos","6 anys",10
2020,1,"Ciutat Vella",1,"el Raval",4,"Motos","7 anys",11
2020,1,"Ciutat Vella",1,"el Raval",4,"Motos","8 anys",11
2020,1,"Ciutat Vella",1,"el Raval",4,"Motos","9 anys",4
2020,1,"Ciutat Vella",1,"el Raval",4,"Motos","10 anys",9
2020,1,"Ciutat Vella",1,"el Raval",4,"Motos","D'11 a 20 anys",79
2020,1,"Ciutat Vella",1,"el Raval",4,"Motos","Més de 20 anys",35
2020,1,"Ciutat Vella",1,"el Raval",4,"Ciclomotors","Menys d'un any d'antiguitat",1
2020,1,"Ciutat Vella",1,"el Raval",4,"Ciclomotors","1 any",4
2020,1,"Ciutat Vella",1,"el Raval",4,"Ciclomotors","2 anys",2
2020,1,"Ciutat Vella",1,"el Raval",4,"Ciclomotors","3 anys",3
2020,1,"Ciutat Vella",1,"el Raval",4,"Ciclomotors","6 anys",1
2020,1,"Ciutat Vella",1,"el Raval",4,"Ciclomotors","7 anys",2
2020,1,"Ciutat Vella",1,"el Raval",4,"Ciclomotors","8 anys",1
2020,1,"Ciutat Vella",1,"el Raval",4,"Ciclomotors","9 anys",2
2020,1,"Ciutat Vella",1,"el Raval",4,"Ciclomotors","10 anys",3
2020,1,"Ciutat Vella",1,"el Raval",4,"Ciclomotors","D'11 a 20 anys",59
2020,1,"Ciutat Vella",1,"el Raval",4,"Ciclomotors","Més de 20 anys",9
2020,1,"Ciutat Vella",1,"el Raval",4,"Furgonetes","Menys d'un any d'antiguitat",1
2020,1,"Ciutat Vella",1,"el Raval",4,"Furgonetes","1 any",2
2020,1,"Ciutat Vella",1,"el Raval",4,"Furgonetes","2 anys",2
2020,1,"Ciutat Vella",1,"el Raval",4,"Furgonetes","3 anys",1
2020,1,"Ciutat Vella",1,"el Raval",4,"Furgonetes","4 anys",1
2020,1,"Ciutat Vella",1,"el Raval",4,"Furgonetes","5 anys",1
2020,1,"Ciutat Vella",1,"el Raval",4,"Furgonetes","7 anys",2
2020,1,"Ciutat Vella",1,"el Raval",4,"Furgonetes","8 anys",2
2020,1,"Ciutat Vella",1,"el Raval",4,"Furgonetes","9 anys",2
2020,1,"Ciutat Vella",1,"el Raval",4,"Furgonetes","10 anys",4
2020,1,"Ciutat Vella",1,"el Raval",4,"Furgonetes","D'11 a 20 anys",26
2020,1,"Ciutat Vella",1,"el Raval",4,"Furgonetes","Més de 20 anys",8
2020,1,"Ciutat Vella",1,"el Raval",4,"Camions","4 anys",1
2020,1,"Ciutat Vella",1,"el Raval",4,"Camions","6 anys",1
2020,1,"Ciutat Vella",1,"el Raval",4,"Camions","D'11 a 20 anys",12
2020,1,"Ciutat Vella",1,"el Raval",4,"Camions","Més de 20 anys",8
2020,1,"Ciutat Vella",1,"el Raval",4,"Altres vehicles","Menys d'un any d'antiguitat",1
2020,1,"Ciutat Vella",1,"el Raval",4,"Altres vehicles","3 anys",1
2020,1,"Ciutat Vella",1,"el Raval",4,"Altres vehicles","4 anys",1
2020,1,"Ciutat Vella",1,"el Raval",4,"Altres vehicles","D'11 a 20 anys",2
2020,1,"Ciutat Vella",1,"el Raval",4,"Altres vehicles","Més de 20 anys",2
2020,1,"Ciutat Vella",1,"el Raval",5,"Turismes","Menys d'un any d'antiguitat",9
2020,1,"Ciutat Vella",1,"el Raval",5,"Turismes","1 any",17
2020,1,"Ciutat Vella",1,"el Raval",5,"Turismes","2 anys",14
2020,1,"Ciutat Vella",1,"el Raval",5,"Turismes","3 anys",10
2020,1,"Ciutat Vella",1,"el Raval",5,"Turismes","4 anys",13
2020,1,"Ciutat Vella",1,"el Raval",5,"Turismes","5 anys",11
2020,1,"Ciutat Vella",1,"el Raval",5,"Turismes","6 anys",13
2020,1,"Ciutat Vella",1,"el Raval",5,"Turismes","7 anys",6
2020,1,"Ciutat Vella",1,"el Raval",5,"Turismes","8 anys",9
2020,1,"Ciutat Vella",1,"el Raval",5,"Turismes","9 anys",10
2020,1,"Ciutat Vella",1,"el Raval",5,"Turismes","10 anys",10
2020,1,"Ciutat Vella",1,"el Raval",5,"Turismes","D'11 a 20 anys",136
2020,1,"Ciutat Vella",1,"el Raval",5,"Turismes","Més de 20 anys",59
2020,1,"Ciutat Vella",1,"el Raval",5,"Motos","Menys d'un any d'antiguitat",10
2020,1,"Ciutat Vella",1,"el Raval",5,"Motos","1 any",10
2020,1,"Ciutat Vella",1,"el Raval",5,"Motos","2 anys",6
2020,1,"Ciutat Vella",1,"el Raval",5,"Motos","3 anys",9
2020,1,"Ciutat Vella",1,"el Raval",5,"Motos","4 anys",6
2020,1,"Ciutat Vella",1,"el Raval",5,"Motos","5 anys",8
2020,1,"Ciutat Vella",1,"el Raval",5,"Motos","6 anys",4
2020,1,"Ciutat Vella",1,"el Raval",5,"Motos","7 anys",4
2020,1,"Ciutat Vella",1,"el Raval",5,"Motos","8 anys",9
2020,1,"Ciutat Vella",1,"el Raval",5,"Motos","9 anys",13
2020,1,"Ciutat Vella",1,"el Raval",5,"Motos","10 anys",11
2020,1,"Ciutat Vella",1,"el Raval",5,"Motos","D'11 a 20 anys",68
2020,1,"Ciutat Vella",1,"el Raval",5,"Motos","Més de 20 anys",23
2020,1,"Ciutat Vella",1,"el Raval",5,"Ciclomotors","Menys d'un any d'antiguitat",2
2020,1,"Ciutat Vella",1,"el Raval",5,"Ciclomotors","1 any",1
2020,1,"Ciutat Vella",1,"el Raval",5,"Ciclomotors","3 anys",3
2020,1,"Ciutat Vella",1,"el Raval",5,"Ciclomotors","4 anys",3
2020,1,"Ciutat Vella",1,"el Raval",5,"Ciclomotors","5 anys",1
2020,1,"Ciutat Vella",1,"el Raval",5,"Ciclomotors","6 anys",2
2020,1,"Ciutat Vella",1,"el Raval",5,"Ciclomotors","8 anys",1
2020,1,"Ciutat Vella",1,"el Raval",5,"Ciclomotors","9 anys",1
2020,1,"Ciutat Vella",1,"el Raval",5,"Ciclomotors","10 anys",3
2020,1,"Ciutat Vella",1,"el Raval",5,"Ciclomotors","D'11 a 20 anys",61
2020,1,"Ciutat Vella",1,"el Raval",5,"Ciclomotors","Més de 20 anys",8
2020,1,"Ciutat Vella",1,"el Raval",5,"Furgonetes","Menys d'un any d'antiguitat",1
2020,1,"Ciutat Vella",1,"el Raval",5,"Furgonetes","1 any",3
2020,1,"Ciutat Vella",1,"el Raval",5,"Furgonetes","3 anys",1
2020,1,"Ciutat Vella",1,"el Raval",5,"Furgonetes","4 anys",1
2020,1,"Ciutat Vella",1,"el Raval",5,"Furgonetes","5 anys",1
2020,1,"Ciutat Vella",1,"el Raval",5,"Furgonetes","6 anys",2
2020,1,"Ciutat Vella",1,"el Raval",5,"Furgonetes","9 anys",3
2020,1,"Ciutat Vella",1,"el Raval",5,"Furgonetes","10 anys",4
2020,1,"Ciutat Vella",1,"el Raval",5,"Furgonetes","D'11 a 20 anys",16
2020,1,"Ciutat Vella",1,"el Raval",5,"Furgonetes","Més de 20 anys",11
2020,1,"Ciutat Vella",1,"el Raval",5,"Camions","Menys d'un any d'antiguitat",1
2020,1,"Ciutat Vella",1,"el Raval",5,"Camions","1 any",1
2020,1,"Ciutat Vella",1,"el Raval",5,"Camions","10 anys",1
2020,1,"Ciutat Vella",1,"el Raval",5,"Camions","D'11 a 20 anys",11
2020,1,"Ciutat Vella",1,"el Raval",5,"Camions","Més de 20 anys",4
2020,1,"Ciutat Vella",1,"el Raval",5,"Altres vehicles","2 anys",1
2020,1,"Ciutat Vella",1,"el Raval",5,"Altres vehicles","D'11 a 20 anys",4
2020,1,"Ciutat Vella",1,"el Raval",5,"Altres vehicles","Més de 20 anys",4
2020,1,"Ciutat Vella",1,"el Raval",6,"Turismes","Menys d'un any d'antiguitat",4
2020,1,"Ciutat Vella",1,"el Raval",6,"Turismes","1 any",8
2020,1,"Ciutat Vella",1,"el Raval",6,"Turismes","2 anys",12
2020,1,"Ciutat Vella",1,"el Raval",6,"Turismes","3 anys",9
2020,1,"Ciutat Vella",1,"el Raval",6,"Turismes","4 anys",6
2020,1,"Ciutat Vella",1,"el Raval",6,"Turismes","5 anys",9
2020,1,"Ciutat Vella",1,"el Raval",6,"Turismes","6 anys",5
2020,1,"Ciutat Vella",1,"el Raval",6,"Turismes","7 anys",3
2020,1,"Ciutat Vella",1,"el Raval",6,"Turismes","8 anys",3
2020,1,"Ciutat Vella",1,"el Raval",6,"Turismes","9 anys",6
2020,1,"Ciutat Vella",1,"el Raval",6,"Turismes","10 anys",7
2020,1,"Ciutat Vella",1,"el Raval",6,"Turismes","D'11 a 20 anys",91
2020,1,"Ciutat Vella",1,"el Raval",6,"Turismes","Més de 20 anys",56
2020,1,"Ciutat Vella",1,"el Raval",6,"Motos","Menys d'un any d'antiguitat",4
2020,1,"Ciutat Vella",1,"el Raval",6,"Motos","1 any",6
2020,1,"Ciutat Vella",1,"el Raval",6,"Motos","2 anys",8
2020,1,"Ciutat Vella",1,"el Raval",6,"Motos","3 anys",5
2020,1,"Ciutat Vella",1,"el Raval",6,"Motos","4 anys",13
2020,1,"Ciutat Vella",1,"el Raval",6,"Motos","5 anys",3
2020,1,"Ciutat Vella",1,"el Raval",6,"Motos","6 anys",2
2020,1,"Ciutat Vella",1,"el Raval",6,"Motos","7 anys",6
2020,1,"Ciutat Vella",1,"el Raval",6,"Motos","8 anys",4
2020,1,"Ciutat Vella",1,"el Raval",6,"Motos","9 anys",6
2020,1,"Ciutat Vella",1,"el Raval",6,"Motos","10 anys",6
2020,1,"Ciutat Vella",1,"el Raval",6,"Motos","D'11 a 20 anys",31
2020,1,"Ciutat Vella",1,"el Raval",6,"Motos","Més de 20 anys",15
2020,1,"Ciutat Vella",1,"el Raval",6,"Ciclomotors","1 any",1
2020,1,"Ciutat Vella",1,"el Raval",6,"Ciclomotors","5 anys",2
2020,1,"Ciutat Vella",1,"el Raval",6,"Ciclomotors","6 anys",1
2020,1,"Ciutat Vella",1,"el Raval",6,"Ciclomotors","7 anys",2
2020,1,"Ciutat Vella",1,"el Raval",6,"Ciclomotors","9 anys",2
2020,1,"Ciutat Vella",1,"el Raval",6,"Ciclomotors","10 anys",1
2020,1,"Ciutat Vella",1,"el Raval",6,"Ciclomotors","D'11 a 20 anys",43
2020,1,"Ciutat Vella",1,"el Raval",6,"Ciclomotors","Més de 20 anys",3
2020,1,"Ciutat Vella",1,"el Raval",6,"Furgonetes","Menys d'un any d'antiguitat",2
2020,1,"Ciutat Vella",1,"el Raval",6,"Furgonetes","3 anys",1
2020,1,"Ciutat Vella",1,"el Raval",6,"Furgonetes","5 anys",1
2020,1,"Ciutat Vella",1,"el Raval",6,"Furgonetes","10 anys",1
2020,1,"Ciutat Vella",1,"el Raval",6,"Furgonetes","D'11 a 20 anys",7
2020,1,"Ciutat Vella",1,"el Raval",6,"Furgonetes","Més de 20 anys",8
2020,1,"Ciutat Vella",1,"el Raval",6,"Camions","D'11 a 20 anys",6
2020,1,"Ciutat Vella",1,"el Raval",6,"Camions","Més de 20 anys",3
2020,1,"Ciutat Vella",1,"el Raval",6,"Altres vehicles","D'11 a 20 anys",1
2020,1,"Ciutat Vella",1,"el Raval",6,"Altres vehicles","Més de 20 anys",1
2020,1,"Ciutat Vella",1,"el Raval",7,"Turismes","Menys d'un any d'antiguitat",1
2020,1,"Ciutat Vella",1,"el Raval",7,"Turismes","1 any",9
2020,1,"Ciutat Vella",1,"el Raval",7,"Turismes","2 anys",7
2020,1,"Ciutat Vella",1,"el Raval",7,"Turismes","3 anys",3
2020,1,"Ciutat Vella",1,"el Raval",7,"Turismes","4 anys",16
2020,1,"Ciutat Vella",1,"el Raval",7,"Turismes","5 anys",4
2020,1,"Ciutat Vella",1,"el Raval",7,"Turismes","6 anys",4
2020,1,"Ciutat Vella",1,"el Raval",7,"Turismes","7 anys",9
2020,1,"Ciutat Vella",1,"el Raval",7,"Turismes","8 anys",8
2020,1,"Ciutat Vella",1,"el Raval",7,"Turismes","9 anys",2
2020,1,"Ciutat Vella",1,"el Raval",7,"Turismes","10 anys",8
2020,1,"Ciutat Vella",1,"el Raval",7,"Turismes","D'11 a 20 anys",115
2020,1,"Ciutat Vella",1,"el Raval",7,"Turismes","Més de 20 anys",54
2020,1,"Ciutat Vella",1,"el Raval",7,"Motos","Menys d'un any d'antiguitat",5
2020,1,"Ciutat Vella",1,"el Raval",7,"Motos","1 any",9
2020,1,"Ciutat Vella",1,"el Raval",7,"Motos","2 anys",4
2020,1,"Ciutat Vella",1,"el Raval",7,"Motos","3 anys",3
2020,1,"Ciutat Vella",1,"el Raval",7,"Motos","4 anys",7
2020,1,"Ciutat Vella",1,"el Raval",7,"Motos","5 anys",6
2020,1,"Ciutat Vella",1,"el Raval",7,"Motos","6 anys",6
2020,1,"Ciutat Vella",1,"el Raval",7,"Motos","7 anys",1
